Column,trench,unit,zone,liters,total_flot,species,NISP
17394,FAS,183,III,143,79.4,triticum_monococcum,NA
17395,FAS,183,III,143,79.4,triticum_monococcum,NA
17396,FAS,183,III,143,79.4,triticum_monococcum,NA
17397,FAS,183,III,143,79.4,triticum_monococcum,NA
17398,FAS,183,III,143,79.4,uthospennum_dlicinale,NA
17399,FAS,183,III,143,79.4,vicia_ervilia,NA
17400,FAS,183,III,143,79.4,vicia_lathyrus_sp,NA
17401,FAS,183,III,143,79.4,vitis_vinifera_ssp_sylvestris,NA
17402,FAS,183,III,143,79.4,vitis_vinifera_ssp_sylvestris,NA
17403,FAS,183,III,143,79.4,triticum_sp,0
17404,FAS,183,III,143,79.4,hordeum_vulgare_ssp,3
17405,FAS,184,III,450,433.2,adonis_sp,3
17406,FAS,184,III,450,433.2,alkanna_sp,NA
17407,FAS,184,III,450,433.2,anchusa_sp,NA
17408,FAS,184,III,450,433.2,astragalus_frigonella_sp,NA
17409,FAS,184,III,450,433.2,avena_sp,92
17410,FAS,184,III,450,433.2,avena_sp,NA
17411,FAS,184,III,450,433.2,boraginaceae_sp,NA
17412,FAS,184,III,450,433.2,calendula_sp,NA
17413,FAS,184,III,450,433.2,capparis_sp,11
17414,FAS,184,III,450,433.2,celtis_sp_tournifortii,NA
17415,FAS,184,III,450,433.2,cf_colchicum_polygonatum,NA
17416,FAS,184,III,450,433.2,coriandrum_sp,NA
17417,FAS,184,III,450,433.2,cruciferae_sp_seeds_capsules,2
17418,FAS,184,III,450,433.2,culm_nodes_indet_frags,NA
17419,FAS,184,III,450,433.2,echium_sp,NA
17420,FAS,184,III,450,433.2,erodium_sp,NA
17421,FAS,184,III,450,433.2,fumaria_sp,1
17422,FAS,184,III,450,433.2,gallium_sp,NA
17423,FAS,184,III,450,433.2,glume_base_indet,NA
17424,FAS,184,III,450,433.2,gramineae_indet,NA
17425,FAS,184,III,450,433.2,gramineae_indet,NA
17426,FAS,184,III,450,433.2,hordeum_vulgare_ssp,NA
17427,FAS,184,III,450,433.2,hordeum_vulgare_ssp,NA
17428,FAS,184,III,450,433.2,hordeum_vulgare_ssp,NA
17429,FAS,184,III,450,433.2,hordeum_vulgare_ssp,6
17430,FAS,184,III,450,433.2,hordeum_vulgare_ssp,NA
17431,FAS,184,III,450,433.2,hordeum_vulgare_ssp,NA
17432,FAS,184,III,450,433.2,indet_frag,NA
17433,FAS,184,III,450,433.2,l_officinale,NA
17434,FAS,184,III,450,433.2,lathyrus,NA
17435,FAS,184,III,450,433.2,leguminosae,19
17436,FAS,184,III,450,433.2,leguminosae,NA
17437,FAS,184,III,450,433.2,lens_sp,13
17438,FAS,184,III,450,433.2,lens_sp,NA
17439,FAS,184,III,450,433.2,liliaceae_sp,4
17440,FAS,184,III,450,433.2,lithospermum_arvense,2
17441,FAS,184,III,450,433.2,lithospermum_arvense,NA
17442,FAS,184,III,450,433.2,malva_parviflora,1
17443,FAS,184,III,450,433.2,medicago_sp,NA
17444,FAS,184,III,450,433.2,cf_medicago_frag,NA
17445,FAS,184,III,450,433.2,monocotylidonae_capsules,NA
17446,FAS,184,III,450,433.2,phalaris_sp,2
17447,FAS,184,III,450,433.2,pistacia_cf_lentiscus,320
17448,FAS,184,III,450,433.2,pistacia_cf_lentiscus,NA
17449,FAS,184,III,450,433.2,pisum_cf_elatius,NA
17450,FAS,184,III,450,433.2,pisum_vicia_pisum_of_all_sizes,1
17451,FAS,184,III,450,433.2,polygonum_sp,NA
17452,FAS,184,III,450,433.2,prunus_amygdalus,130
17453,FAS,184,III,450,433.2,prunus_amygdalus,NA
17454,FAS,184,III,450,433.2,pyrus_amygdaloformis,NA
17455,FAS,184,III,450,433.2,pyrus_amygdaloformis,NA
17456,FAS,184,III,450,433.2,rachis_frag_indet,NA
17457,FAS,184,III,450,433.2,schoenus_nigricans,NA
17458,FAS,184,III,450,433.2,seed_indet,NA
17459,FAS,184,III,450,433.2,indet_frag,NA
17460,FAS,184,III,450,433.2,sp_no_1,NA
17461,FAS,184,III,450,433.2,spikelet_fork_indet_frags,NA
17462,FAS,184,III,450,433.2,teucrium_sp,NA
17463,FAS,184,III,450,433.2,triticum_sp,NA
17464,FAS,184,III,450,433.2,t_cf_aestivum_durum,NA
17465,FAS,184,III,450,433.2,triticum_turgidum_ssp_dicoccum,NA
17466,FAS,184,III,450,433.2,triticum_turgidum_ssp_dicoccum,NA
17467,FAS,184,III,450,433.2,triticum_turgidum_ssp_dicoccum,NA
17468,FAS,184,III,450,433.2,triticum_turgidum_ssp_dicoccum,NA
17469,FAS,184,III,450,433.2,triticum_turgidum_ssp_dicoccum,NA
17470,FAS,184,III,450,433.2,triticum_monococcum,NA
17471,FAS,184,III,450,433.2,triticum_monococcum,NA
17472,FAS,184,III,450,433.2,triticum_monococcum,NA
17473,FAS,184,III,450,433.2,triticum_monococcum,NA
17474,FAS,184,III,450,433.2,uthospennum_dlicinale,NA
17475,FAS,184,III,450,433.2,vicia_ervilia,NA
17476,FAS,184,III,450,433.2,vicia_lathyrus_sp,3
17477,FAS,184,III,450,433.2,vitis_vinifera_ssp_sylvestris,NA
17478,FAS,184,III,450,433.2,vitis_vinifera_ssp_sylvestris,NA
17479,FAS,184,III,450,433.2,triticum_sp,0
17480,FAS,184,III,450,433.2,hordeum_vulgare_ssp,6
17481,FAS,185,III,346,269.1,adonis_sp,NA
17482,FAS,185,III,346,269.1,alkanna_sp,NA
17483,FAS,185,III,346,269.1,anchusa_sp,NA
17484,FAS,185,III,346,269.1,astragalus_frigonella_sp,NA
17485,FAS,185,III,346,269.1,avena_sp,64
17486,FAS,185,III,346,269.1,avena_sp,NA
17487,FAS,185,III,346,269.1,boraginaceae_sp,NA
17488,FAS,185,III,346,269.1,calendula_sp,1
17489,FAS,185,III,346,269.1,capparis_sp,13
17490,FAS,185,III,346,269.1,celtis_sp_tournifortii,NA
17491,FAS,185,III,346,269.1,cf_colchicum_polygonatum,NA
17492,FAS,185,III,346,269.1,coriandrum_sp,NA
17493,FAS,185,III,346,269.1,cruciferae_sp_seeds_capsules,4
17494,FAS,185,III,346,269.1,culm_nodes_indet_frags,NA
17495,FAS,185,III,346,269.1,echium_sp,NA
17496,FAS,185,III,346,269.1,erodium_sp,NA
17497,FAS,185,III,346,269.1,fumaria_sp,2
17498,FAS,185,III,346,269.1,gallium_sp,NA
17499,FAS,185,III,346,269.1,glume_base_indet,NA
17500,FAS,185,III,346,269.1,gramineae_indet,NA
17501,FAS,185,III,346,269.1,gramineae_indet,NA
17502,FAS,185,III,346,269.1,hordeum_vulgare_ssp,NA
17503,FAS,185,III,346,269.1,hordeum_vulgare_ssp,NA
17504,FAS,185,III,346,269.1,hordeum_vulgare_ssp,NA
17505,FAS,185,III,346,269.1,hordeum_vulgare_ssp,3
17506,FAS,185,III,346,269.1,hordeum_vulgare_ssp,NA
17507,FAS,185,III,346,269.1,hordeum_vulgare_ssp,NA
17508,FAS,185,III,346,269.1,indet_frag,NA
17509,FAS,185,III,346,269.1,l_officinale,NA
17510,FAS,185,III,346,269.1,lathyrus,NA
17511,FAS,185,III,346,269.1,leguminosae,4
17512,FAS,185,III,346,269.1,leguminosae,NA
17513,FAS,185,III,346,269.1,lens_sp,6
17514,FAS,185,III,346,269.1,lens_sp,NA
17515,FAS,185,III,346,269.1,liliaceae_sp,6
17516,FAS,185,III,346,269.1,lithospermum_arvense,7
17517,FAS,185,III,346,269.1,lithospermum_arvense,NA
17518,FAS,185,III,346,269.1,malva_parviflora,NA
17519,FAS,185,III,346,269.1,medicago_sp,NA
17520,FAS,185,III,346,269.1,cf_medicago_frag,NA
17521,FAS,185,III,346,269.1,monocotylidonae_capsules,NA
17522,FAS,185,III,346,269.1,phalaris_sp,NA
17523,FAS,185,III,346,269.1,pistacia_cf_lentiscus,135
17524,FAS,185,III,346,269.1,pistacia_cf_lentiscus,NA
17525,FAS,185,III,346,269.1,pisum_cf_elatius,NA
17526,FAS,185,III,346,269.1,pisum_vicia_pisum_of_all_sizes,NA
17527,FAS,185,III,346,269.1,polygonum_sp,NA
17528,FAS,185,III,346,269.1,prunus_amygdalus,37
17529,FAS,185,III,346,269.1,prunus_amygdalus,NA
17530,FAS,185,III,346,269.1,pyrus_amygdaloformis,24
17531,FAS,185,III,346,269.1,pyrus_amygdaloformis,NA
17532,FAS,185,III,346,269.1,rachis_frag_indet,NA
17533,FAS,185,III,346,269.1,schoenus_nigricans,NA
17534,FAS,185,III,346,269.1,seed_indet,NA
17535,FAS,185,III,346,269.1,indet_frag,NA
17536,FAS,185,III,346,269.1,sp_no_1,NA
17537,FAS,185,III,346,269.1,spikelet_fork_indet_frags,NA
17538,FAS,185,III,346,269.1,teucrium_sp,NA
17539,FAS,185,III,346,269.1,triticum_sp,NA
17540,FAS,185,III,346,269.1,t_cf_aestivum_durum,NA
17541,FAS,185,III,346,269.1,triticum_turgidum_ssp_dicoccum,NA
17542,FAS,185,III,346,269.1,triticum_turgidum_ssp_dicoccum,NA
17543,FAS,185,III,346,269.1,triticum_turgidum_ssp_dicoccum,NA
17544,FAS,185,III,346,269.1,triticum_turgidum_ssp_dicoccum,NA
17545,FAS,185,III,346,269.1,triticum_turgidum_ssp_dicoccum,NA
17546,FAS,185,III,346,269.1,triticum_monococcum,NA
17547,FAS,185,III,346,269.1,triticum_monococcum,NA
17548,FAS,185,III,346,269.1,triticum_monococcum,NA
17549,FAS,185,III,346,269.1,triticum_monococcum,NA
17550,FAS,185,III,346,269.1,uthospennum_dlicinale,1
17551,FAS,185,III,346,269.1,vicia_ervilia,NA
17552,FAS,185,III,346,269.1,vicia_lathyrus_sp,NA
17553,FAS,185,III,346,269.1,vitis_vinifera_ssp_sylvestris,NA
17554,FAS,185,III,346,269.1,vitis_vinifera_ssp_sylvestris,NA
17555,FAS,185,III,346,269.1,triticum_sp,0
17556,FAS,185,III,346,269.1,hordeum_vulgare_ssp,3
17557,FAS,186,III,277,212.6,adonis_sp,NA
17558,FAS,186,III,277,212.6,alkanna_sp,NA
17559,FAS,186,III,277,212.6,anchusa_sp,NA
17560,FAS,186,III,277,212.6,astragalus_frigonella_sp,NA
17561,FAS,186,III,277,212.6,avena_sp,13
17562,FAS,186,III,277,212.6,avena_sp,NA
17563,FAS,186,III,277,212.6,boraginaceae_sp,NA
17564,FAS,186,III,277,212.6,calendula_sp,NA
17565,FAS,186,III,277,212.6,capparis_sp,5
17566,FAS,186,III,277,212.6,celtis_sp_tournifortii,NA
17567,FAS,186,III,277,212.6,cf_colchicum_polygonatum,NA
17568,FAS,186,III,277,212.6,coriandrum_sp,NA
17569,FAS,186,III,277,212.6,cruciferae_sp_seeds_capsules,3
17570,FAS,186,III,277,212.6,culm_nodes_indet_frags,NA
17571,FAS,186,III,277,212.6,echium_sp,NA
17572,FAS,186,III,277,212.6,erodium_sp,NA
17573,FAS,186,III,277,212.6,fumaria_sp,NA
17574,FAS,186,III,277,212.6,gallium_sp,NA
17575,FAS,186,III,277,212.6,glume_base_indet,NA
17576,FAS,186,III,277,212.6,gramineae_indet,NA
17577,FAS,186,III,277,212.6,gramineae_indet,NA
17578,FAS,186,III,277,212.6,hordeum_vulgare_ssp,NA
17579,FAS,186,III,277,212.6,hordeum_vulgare_ssp,NA
17580,FAS,186,III,277,212.6,hordeum_vulgare_ssp,NA
17581,FAS,186,III,277,212.6,hordeum_vulgare_ssp,NA
17582,FAS,186,III,277,212.6,hordeum_vulgare_ssp,1
17583,FAS,186,III,277,212.6,hordeum_vulgare_ssp,NA
17584,FAS,186,III,277,212.6,indet_frag,NA
17585,FAS,186,III,277,212.6,l_officinale,NA
17586,FAS,186,III,277,212.6,lathyrus,1
17587,FAS,186,III,277,212.6,leguminosae,3
17588,FAS,186,III,277,212.6,leguminosae,NA
17589,FAS,186,III,277,212.6,lens_sp,2
17590,FAS,186,III,277,212.6,lens_sp,NA
17591,FAS,186,III,277,212.6,liliaceae_sp,NA
17592,FAS,186,III,277,212.6,lithospermum_arvense,NA
17593,FAS,186,III,277,212.6,lithospermum_arvense,NA
17594,FAS,186,III,277,212.6,malva_parviflora,1
17595,FAS,186,III,277,212.6,medicago_sp,NA
17596,FAS,186,III,277,212.6,cf_medicago_frag,NA
17597,FAS,186,III,277,212.6,monocotylidonae_capsules,NA
17598,FAS,186,III,277,212.6,phalaris_sp,1
17599,FAS,186,III,277,212.6,pistacia_cf_lentiscus,224
17600,FAS,186,III,277,212.6,pistacia_cf_lentiscus,NA
17601,FAS,186,III,277,212.6,pisum_cf_elatius,NA
17602,FAS,186,III,277,212.6,pisum_vicia_pisum_of_all_sizes,NA
17603,FAS,186,III,277,212.6,polygonum_sp,NA
17604,FAS,186,III,277,212.6,prunus_amygdalus,72
17605,FAS,186,III,277,212.6,prunus_amygdalus,NA
17606,FAS,186,III,277,212.6,pyrus_amygdaloformis,NA
17607,FAS,186,III,277,212.6,pyrus_amygdaloformis,NA
17608,FAS,186,III,277,212.6,rachis_frag_indet,NA
17609,FAS,186,III,277,212.6,schoenus_nigricans,NA
17610,FAS,186,III,277,212.6,seed_indet,NA
17611,FAS,186,III,277,212.6,indet_frag,14
17612,FAS,186,III,277,212.6,sp_no_1,NA
17613,FAS,186,III,277,212.6,spikelet_fork_indet_frags,NA
17614,FAS,186,III,277,212.6,teucrium_sp,NA
17615,FAS,186,III,277,212.6,triticum_sp,NA
17616,FAS,186,III,277,212.6,t_cf_aestivum_durum,NA
17617,FAS,186,III,277,212.6,triticum_turgidum_ssp_dicoccum,NA
17618,FAS,186,III,277,212.6,triticum_turgidum_ssp_dicoccum,NA
17619,FAS,186,III,277,212.6,triticum_turgidum_ssp_dicoccum,NA
17620,FAS,186,III,277,212.6,triticum_turgidum_ssp_dicoccum,NA
17621,FAS,186,III,277,212.6,triticum_turgidum_ssp_dicoccum,NA
17622,FAS,186,III,277,212.6,triticum_monococcum,NA
17623,FAS,186,III,277,212.6,triticum_monococcum,NA
17624,FAS,186,III,277,212.6,triticum_monococcum,NA
17625,FAS,186,III,277,212.6,triticum_monococcum,NA
17626,FAS,186,III,277,212.6,uthospennum_dlicinale,NA
17627,FAS,186,III,277,212.6,vicia_ervilia,NA
17628,FAS,186,III,277,212.6,vicia_lathyrus_sp,NA
17629,FAS,186,III,277,212.6,vitis_vinifera_ssp_sylvestris,NA
17630,FAS,186,III,277,212.6,vitis_vinifera_ssp_sylvestris,NA
17631,FAS,186,III,277,212.6,triticum_sp,0
17632,FAS,186,III,277,212.6,hordeum_vulgare_ssp,0
17633,FAS,187,III,277,250.3,adonis_sp,1
17634,FAS,187,III,277,250.3,alkanna_sp,NA
17635,FAS,187,III,277,250.3,anchusa_sp,NA
17636,FAS,187,III,277,250.3,astragalus_frigonella_sp,NA
17637,FAS,187,III,277,250.3,avena_sp,36
17638,FAS,187,III,277,250.3,avena_sp,NA
17639,FAS,187,III,277,250.3,boraginaceae_sp,NA
17640,FAS,187,III,277,250.3,calendula_sp,NA
17641,FAS,187,III,277,250.3,capparis_sp,1
17642,FAS,187,III,277,250.3,celtis_sp_tournifortii,NA
17643,FAS,187,III,277,250.3,cf_colchicum_polygonatum,NA
17644,FAS,187,III,277,250.3,coriandrum_sp,NA
17645,FAS,187,III,277,250.3,cruciferae_sp_seeds_capsules,7
17646,FAS,187,III,277,250.3,culm_nodes_indet_frags,NA
17647,FAS,187,III,277,250.3,echium_sp,NA
17648,FAS,187,III,277,250.3,erodium_sp,NA
17649,FAS,187,III,277,250.3,fumaria_sp,NA
17650,FAS,187,III,277,250.3,gallium_sp,NA
17651,FAS,187,III,277,250.3,glume_base_indet,NA
17652,FAS,187,III,277,250.3,gramineae_indet,NA
17653,FAS,187,III,277,250.3,gramineae_indet,NA
17654,FAS,187,III,277,250.3,hordeum_vulgare_ssp,NA
17655,FAS,187,III,277,250.3,hordeum_vulgare_ssp,NA
17656,FAS,187,III,277,250.3,hordeum_vulgare_ssp,NA
17657,FAS,187,III,277,250.3,hordeum_vulgare_ssp,1
17658,FAS,187,III,277,250.3,hordeum_vulgare_ssp,NA
17659,FAS,187,III,277,250.3,hordeum_vulgare_ssp,NA
17660,FAS,187,III,277,250.3,indet_frag,NA
17661,FAS,187,III,277,250.3,l_officinale,NA
17662,FAS,187,III,277,250.3,lathyrus,NA
17663,FAS,187,III,277,250.3,leguminosae,9
17664,FAS,187,III,277,250.3,leguminosae,NA
17665,FAS,187,III,277,250.3,lens_sp,7
17666,FAS,187,III,277,250.3,lens_sp,NA
17667,FAS,187,III,277,250.3,liliaceae_sp,2
17668,FAS,187,III,277,250.3,lithospermum_arvense,2
17669,FAS,187,III,277,250.3,lithospermum_arvense,NA
17670,FAS,187,III,277,250.3,malva_parviflora,NA
17671,FAS,187,III,277,250.3,medicago_sp,NA
17672,FAS,187,III,277,250.3,cf_medicago_frag,NA
17673,FAS,187,III,277,250.3,monocotylidonae_capsules,NA
17674,FAS,187,III,277,250.3,phalaris_sp,NA
17675,FAS,187,III,277,250.3,pistacia_cf_lentiscus,122
17676,FAS,187,III,277,250.3,pistacia_cf_lentiscus,NA
17677,FAS,187,III,277,250.3,pisum_cf_elatius,NA
17678,FAS,187,III,277,250.3,pisum_vicia_pisum_of_all_sizes,NA
17679,FAS,187,III,277,250.3,polygonum_sp,NA
17680,FAS,187,III,277,250.3,prunus_amygdalus,99
17681,FAS,187,III,277,250.3,prunus_amygdalus,NA
17682,FAS,187,III,277,250.3,pyrus_amygdaloformis,23
17683,FAS,187,III,277,250.3,pyrus_amygdaloformis,NA
17684,FAS,187,III,277,250.3,rachis_frag_indet,NA
17685,FAS,187,III,277,250.3,schoenus_nigricans,NA
17686,FAS,187,III,277,250.3,seed_indet,NA
17687,FAS,187,III,277,250.3,indet_frag,NA
17688,FAS,187,III,277,250.3,sp_no_1,NA
17689,FAS,187,III,277,250.3,spikelet_fork_indet_frags,NA
17690,FAS,187,III,277,250.3,teucrium_sp,NA
17691,FAS,187,III,277,250.3,triticum_sp,NA
17692,FAS,187,III,277,250.3,t_cf_aestivum_durum,NA
17693,FAS,187,III,277,250.3,triticum_turgidum_ssp_dicoccum,NA
17694,FAS,187,III,277,250.3,triticum_turgidum_ssp_dicoccum,NA
17695,FAS,187,III,277,250.3,triticum_turgidum_ssp_dicoccum,NA
17696,FAS,187,III,277,250.3,triticum_turgidum_ssp_dicoccum,NA
17697,FAS,187,III,277,250.3,triticum_turgidum_ssp_dicoccum,NA
17698,FAS,187,III,277,250.3,triticum_monococcum,NA
17699,FAS,187,III,277,250.3,triticum_monococcum,NA
17700,FAS,187,III,277,250.3,triticum_monococcum,NA
17701,FAS,187,III,277,250.3,triticum_monococcum,NA
17702,FAS,187,III,277,250.3,uthospennum_dlicinale,NA
17703,FAS,187,III,277,250.3,vicia_ervilia,NA
17704,FAS,187,III,277,250.3,vicia_lathyrus_sp,NA
17705,FAS,187,III,277,250.3,vitis_vinifera_ssp_sylvestris,NA
17706,FAS,187,III,277,250.3,vitis_vinifera_ssp_sylvestris,NA
17707,FAS,187,III,277,250.3,triticum_sp,0
17708,FAS,187,III,277,250.3,hordeum_vulgare_ssp,1
17709,FAS,188,III,277,372.5,adonis_sp,2
17710,FAS,188,III,277,372.5,alkanna_sp,NA
17711,FAS,188,III,277,372.5,anchusa_sp,NA
17712,FAS,188,III,277,372.5,astragalus_frigonella_sp,NA
17713,FAS,188,III,277,372.5,avena_sp,4
17714,FAS,188,III,277,372.5,avena_sp,NA
17715,FAS,188,III,277,372.5,boraginaceae_sp,NA
17716,FAS,188,III,277,372.5,calendula_sp,NA
17717,FAS,188,III,277,372.5,capparis_sp,NA
17718,FAS,188,III,277,372.5,celtis_sp_tournifortii,NA
17719,FAS,188,III,277,372.5,cf_colchicum_polygonatum,1
17720,FAS,188,III,277,372.5,coriandrum_sp,NA
17721,FAS,188,III,277,372.5,cruciferae_sp_seeds_capsules,NA
17722,FAS,188,III,277,372.5,culm_nodes_indet_frags,1
17723,FAS,188,III,277,372.5,echium_sp,NA
17724,FAS,188,III,277,372.5,erodium_sp,NA
17725,FAS,188,III,277,372.5,fumaria_sp,NA
17726,FAS,188,III,277,372.5,gallium_sp,NA
17727,FAS,188,III,277,372.5,glume_base_indet,NA
17728,FAS,188,III,277,372.5,gramineae_indet,NA
17729,FAS,188,III,277,372.5,gramineae_indet,NA
17730,FAS,188,III,277,372.5,hordeum_vulgare_ssp,NA
17731,FAS,188,III,277,372.5,hordeum_vulgare_ssp,NA
17732,FAS,188,III,277,372.5,hordeum_vulgare_ssp,NA
17733,FAS,188,III,277,372.5,hordeum_vulgare_ssp,3
17734,FAS,188,III,277,372.5,hordeum_vulgare_ssp,NA
17735,FAS,188,III,277,372.5,hordeum_vulgare_ssp,NA
17736,FAS,188,III,277,372.5,indet_frag,NA
17737,FAS,188,III,277,372.5,l_officinale,NA
17738,FAS,188,III,277,372.5,lathyrus,NA
17739,FAS,188,III,277,372.5,leguminosae,NA
17740,FAS,188,III,277,372.5,leguminosae,6
17741,FAS,188,III,277,372.5,lens_sp,6
17742,FAS,188,III,277,372.5,lens_sp,NA
17743,FAS,188,III,277,372.5,liliaceae_sp,NA
17744,FAS,188,III,277,372.5,lithospermum_arvense,NA
17745,FAS,188,III,277,372.5,lithospermum_arvense,NA
17746,FAS,188,III,277,372.5,malva_parviflora,NA
17747,FAS,188,III,277,372.5,medicago_sp,NA
17748,FAS,188,III,277,372.5,cf_medicago_frag,NA
17749,FAS,188,III,277,372.5,monocotylidonae_capsules,NA
17750,FAS,188,III,277,372.5,phalaris_sp,NA
17751,FAS,188,III,277,372.5,pistacia_cf_lentiscus,277
17752,FAS,188,III,277,372.5,pistacia_cf_lentiscus,NA
17753,FAS,188,III,277,372.5,pisum_cf_elatius,NA
17754,FAS,188,III,277,372.5,pisum_vicia_pisum_of_all_sizes,NA
17755,FAS,188,III,277,372.5,polygonum_sp,NA
17756,FAS,188,III,277,372.5,prunus_amygdalus,1
17757,FAS,188,III,277,372.5,prunus_amygdalus,NA
17758,FAS,188,III,277,372.5,pyrus_amygdaloformis,37
17759,FAS,188,III,277,372.5,pyrus_amygdaloformis,NA
17760,FAS,188,III,277,372.5,rachis_frag_indet,NA
17761,FAS,188,III,277,372.5,schoenus_nigricans,NA
17762,FAS,188,III,277,372.5,seed_indet,NA
17763,FAS,188,III,277,372.5,indet_frag,NA
17764,FAS,188,III,277,372.5,sp_no_1,NA
17765,FAS,188,III,277,372.5,spikelet_fork_indet_frags,NA
17766,FAS,188,III,277,372.5,teucrium_sp,NA
17767,FAS,188,III,277,372.5,triticum_sp,NA
17768,FAS,188,III,277,372.5,t_cf_aestivum_durum,NA
17769,FAS,188,III,277,372.5,triticum_turgidum_ssp_dicoccum,NA
17770,FAS,188,III,277,372.5,triticum_turgidum_ssp_dicoccum,NA
17771,FAS,188,III,277,372.5,triticum_turgidum_ssp_dicoccum,NA
17772,FAS,188,III,277,372.5,triticum_turgidum_ssp_dicoccum,NA
17773,FAS,188,III,277,372.5,triticum_turgidum_ssp_dicoccum,NA
17774,FAS,188,III,277,372.5,triticum_monococcum,NA
17775,FAS,188,III,277,372.5,triticum_monococcum,NA
17776,FAS,188,III,277,372.5,triticum_monococcum,NA
17777,FAS,188,III,277,372.5,triticum_monococcum,NA
17778,FAS,188,III,277,372.5,uthospennum_dlicinale,NA
17779,FAS,188,III,277,372.5,vicia_ervilia,NA
17780,FAS,188,III,277,372.5,vicia_lathyrus_sp,NA
17781,FAS,188,III,277,372.5,vitis_vinifera_ssp_sylvestris,NA
17782,FAS,188,III,277,372.5,vitis_vinifera_ssp_sylvestris,NA
17783,FAS,188,III,277,372.5,triticum_sp,0
17784,FAS,188,III,277,372.5,hordeum_vulgare_ssp,3
17785,FAS,189,III,346,210,adonis_sp,1
17786,FAS,189,III,346,210,alkanna_sp,NA
17787,FAS,189,III,346,210,anchusa_sp,NA
17788,FAS,189,III,346,210,astragalus_frigonella_sp,NA
17789,FAS,189,III,346,210,avena_sp,61
17790,FAS,189,III,346,210,avena_sp,NA
17791,FAS,189,III,346,210,boraginaceae_sp,NA
17792,FAS,189,III,346,210,calendula_sp,NA
17793,FAS,189,III,346,210,capparis_sp,1
17794,FAS,189,III,346,210,celtis_sp_tournifortii,1
17795,FAS,189,III,346,210,cf_colchicum_polygonatum,NA
17796,FAS,189,III,346,210,coriandrum_sp,NA
17797,FAS,189,III,346,210,cruciferae_sp_seeds_capsules,1
17798,FAS,189,III,346,210,culm_nodes_indet_frags,NA
17799,FAS,189,III,346,210,echium_sp,NA
17800,FAS,189,III,346,210,erodium_sp,NA
17801,FAS,189,III,346,210,fumaria_sp,1
17802,FAS,189,III,346,210,gallium_sp,NA
17803,FAS,189,III,346,210,glume_base_indet,NA
17804,FAS,189,III,346,210,gramineae_indet,NA
17805,FAS,189,III,346,210,gramineae_indet,NA
17806,FAS,189,III,346,210,hordeum_vulgare_ssp,NA
17807,FAS,189,III,346,210,hordeum_vulgare_ssp,NA
17808,FAS,189,III,346,210,hordeum_vulgare_ssp,NA
17809,FAS,189,III,346,210,hordeum_vulgare_ssp,2
17810,FAS,189,III,346,210,hordeum_vulgare_ssp,NA
17811,FAS,189,III,346,210,hordeum_vulgare_ssp,NA
17812,FAS,189,III,346,210,indet_frag,NA
17813,FAS,189,III,346,210,l_officinale,NA
17814,FAS,189,III,346,210,lathyrus,NA
17815,FAS,189,III,346,210,leguminosae,13
17816,FAS,189,III,346,210,leguminosae,NA
17817,FAS,189,III,346,210,lens_sp,10
17818,FAS,189,III,346,210,lens_sp,NA
17819,FAS,189,III,346,210,liliaceae_sp,NA
17820,FAS,189,III,346,210,lithospermum_arvense,3
17821,FAS,189,III,346,210,lithospermum_arvense,NA
17822,FAS,189,III,346,210,malva_parviflora,NA
17823,FAS,189,III,346,210,medicago_sp,NA
17824,FAS,189,III,346,210,cf_medicago_frag,NA
17825,FAS,189,III,346,210,monocotylidonae_capsules,NA
17826,FAS,189,III,346,210,phalaris_sp,1
17827,FAS,189,III,346,210,pistacia_cf_lentiscus,359
17828,FAS,189,III,346,210,pistacia_cf_lentiscus,NA
17829,FAS,189,III,346,210,pisum_cf_elatius,NA
17830,FAS,189,III,346,210,pisum_vicia_pisum_of_all_sizes,1
17831,FAS,189,III,346,210,polygonum_sp,2
17832,FAS,189,III,346,210,prunus_amygdalus,80
17833,FAS,189,III,346,210,prunus_amygdalus,NA
17834,FAS,189,III,346,210,pyrus_amygdaloformis,16
17835,FAS,189,III,346,210,pyrus_amygdaloformis,2
17836,FAS,189,III,346,210,rachis_frag_indet,NA
17837,FAS,189,III,346,210,schoenus_nigricans,NA
17838,FAS,189,III,346,210,seed_indet,NA
17839,FAS,189,III,346,210,indet_frag,NA
17840,FAS,189,III,346,210,sp_no_1,NA
17841,FAS,189,III,346,210,spikelet_fork_indet_frags,NA
17842,FAS,189,III,346,210,teucrium_sp,NA
17843,FAS,189,III,346,210,triticum_sp,NA
17844,FAS,189,III,346,210,t_cf_aestivum_durum,NA
17845,FAS,189,III,346,210,triticum_turgidum_ssp_dicoccum,NA
17846,FAS,189,III,346,210,triticum_turgidum_ssp_dicoccum,NA
17847,FAS,189,III,346,210,triticum_turgidum_ssp_dicoccum,NA
17848,FAS,189,III,346,210,triticum_turgidum_ssp_dicoccum,NA
17849,FAS,189,III,346,210,triticum_turgidum_ssp_dicoccum,NA
17850,FAS,189,III,346,210,triticum_monococcum,NA
17851,FAS,189,III,346,210,triticum_monococcum,NA
17852,FAS,189,III,346,210,triticum_monococcum,NA
17853,FAS,189,III,346,210,triticum_monococcum,NA
17854,FAS,189,III,346,210,uthospennum_dlicinale,NA
17855,FAS,189,III,346,210,vicia_ervilia,NA
17856,FAS,189,III,346,210,vicia_lathyrus_sp,NA
